Date,Open,High,Low,Close,Volume
8/26/2020,126.18,126.9925,125.082497,126.522499,163022400
8/27/2020,127.142502,127.485001,123.832497,125.010002,155552400
8/28/2020,126.012497,126.442497,124.577499,124.807503,187630000
8/31/2020,127.580002,131,126,129.039993,225702700
9/1/2020,132.759995,134.800003,130.529999,134.179993,151948100
9/2/2020,137.589996,137.979996,127,131.399994,200119000
9/3/2020,126.910004,128.839996,120.5,120.879997,257599600
9/4/2020,120.07,123.699997,110.889999,120.959999,332607200
9/8/2020,113.949997,118.989998,112.68,112.82,231366600
9/9/2020,117.260002,119.139999,115.260002,117.32,176940500
9/10/2020,120.360001,120.5,112.5,113.489998,182274400
9/11/2020,114.57,115.230003,110,112,180860300
9/14/2020,114.720001,115.93,112.800003,115.360001,140150100
9/15/2020,118.330002,118.830002,113.610001,115.540001,184642000
9/16/2020,115.230003,116,112.040001,112.129997,154679000
9/17/2020,109.720001,112.199997,108.709999,110.339996,178011000
9/18/2020,110.400002,110.879997,106.089996,106.839996,287104900
9/21/2020,104.540001,110.190002,103.099998,110.080002,195713800
9/22/2020,112.68,112.860001,109.160004,111.809998,183055400
9/23/2020,111.620003,112.110001,106.769997,107.120003,150718700
9/24/2020,105.169998,110.25,105,108.220001,167743300
9/25/2020,108.43,112.440002,107.669998,112.279999,149981400
9/28/2020,115.010002,115.32,112.779999,114.959999,137672400
9/29/2020,114.550003,115.309998,113.57,114.089996,99382200
9/30/2020,113.790001,117.260002,113.620003,115.809998,142675200
10/1/2020,117.639999,117.720001,115.830002,116.790001,116120400
10/2/2020,112.889999,115.370003,112.220001,113.019997,144712000
10/5/2020,113.910004,116.650002,113.550003,116.5,106243800
10/6/2020,115.699997,116.120003,112.25,113.160004,161498200
10/7/2020,114.620003,115.550003,114.129997,115.080002,96849000
10/8/2020,116.25,116.400002,114.589996,114.970001,83477200
10/9/2020,115.279999,117,114.919998,116.970001,100506900
10/12/2020,120.059998,125.18,119.279999,124.400002,240226800
10/13/2020,125.269997,125.389999,119.650002,121.099998,262330500
10/14/2020,121,123.029999,119.620003,121.190002,150712000
10/15/2020,118.720001,121.199997,118.150002,120.709999,112559200
10/16/2020,121.279999,121.550003,118.809998,119.019997,115393800
10/19/2020,119.959999,120.419998,115.660004,115.980003,120639300
10/20/2020,116.199997,118.980003,115.629997,117.510002,124423700
10/21/2020,116.669998,118.709999,116.449997,116.870003,89946000
10/22/2020,117.449997,118.040001,114.589996,115.75,101988000
10/23/2020,116.389999,116.550003,114.279999,115.040001,82572600
10/26/2020,114.010002,116.550003,112.879997,115.050003,111850700
10/27/2020,115.489998,117.279999,114.540001,116.599998,92276800
10/28/2020,115.050003,115.43,111.099998,111.199997,143937800
10/29/2020,112.370003,116.93,112.199997,115.32,146129200
10/30/2020,111.059998,111.989998,107.720001,108.860001,190272600
11/2/2020,109.110001,110.68,107.32,108.769997,122866900
11/3/2020,109.660004,111.489998,108.730003,110.440002,107624400
11/4/2020,114.139999,115.589996,112.349998,114.949997,138235500
11/5/2020,117.949997,119.620003,116.870003,119.029999,126387100
11/6/2020,118.32,119.199997,116.129997,118.690002,114457900
11/9/2020,120.5,121.989998,116.050003,116.32,154515300
11/10/2020,115.550003,117.589996,114.129997,115.970001,138023400
11/11/2020,117.190002,119.629997,116.440002,119.489998,112295000
11/12/2020,119.620003,120.529999,118.57,119.209999,103162300
11/13/2020,119.440002,119.669998,117.870003,119.260002,81581900
11/16/2020,118.919998,120.989998,118.150002,120.300003,91183000
11/17/2020,119.550003,120.669998,118.959999,119.389999,74271000
11/18/2020,118.610001,119.82,118,118.029999,76322100
11/19/2020,117.589996,119.059998,116.809998,118.639999,74113000
11/20/2020,118.639999,118.769997,117.290001,117.339996,73604300
11/23/2020,117.18,117.620003,113.75,113.849998,127959300
11/24/2020,113.910004,115.849998,112.589996,115.169998,113874200
11/25/2020,115.550003,116.75,115.169998,116.029999,76499200
11/27/2020,116.57,117.489998,116.220001,116.589996,46691300
11/30/2020,116.970001,120.970001,116.809998,119.050003,169410200
12/1/2020,121.010002,123.470001,120.010002,122.720001,127728200
12/2/2020,122.019997,123.370003,120.889999,123.080002,89004200
12/3/2020,123.519997,123.779999,122.209999,122.940002,78967600
12/4/2020,122.599998,122.860001,121.519997,122.25,78260400
12/7/2020,122.309998,124.57,122.25,123.75,86712000
12/8/2020,124.370003,124.980003,123.089996,124.379997,82225500
12/9/2020,124.529999,125.949997,121,121.779999,115089200
12/10/2020,120.5,123.870003,120.150002,123.239998,81312200
12/11/2020,122.43,122.760002,120.550003,122.410004,86939800
12/14/2020,122.599998,123.349998,121.540001,121.779999,79184500
12/15/2020,124.339996,127.900002,124.129997,127.879997,157243700
12/16/2020,127.410004,128.369995,126.559998,127.809998,98208600
12/17/2020,128.899994,129.580002,128.039993,128.699997,94359800
12/18/2020,128.960007,129.100006,126.120003,126.660004,192541500
12/21/2020,125.019997,128.309998,123.449997,128.229996,121251600
12/22/2020,131.610001,134.410004,129.649994,131.880005,168904800
12/23/2020,132.160004,132.429993,130.779999,130.960007,88223700
12/24/2020,131.320007,133.460007,131.100006,131.970001,54930100
12/28/2020,133.990005,137.339996,133.509995,136.690002,124486200
12/29/2020,138.050003,138.789993,134.339996,134.869995,121047300
12/30/2020,135.580002,135.990005,133.399994,133.720001,96452100
